flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
2,1768896505.6842453,1.7356330589354263,0.14341056820233034,0.0,0.0,0.0,0.4800134366078146,0.8772611359657714,0.0799027840710149,-0.01851374805466637,0.0,0.0,0.0,0.03341618381716368,1.7980908155441284,1.572,1.0653330087661743,0.07965696603059769,0.0,0.0,1.6109862498808067,0.058695964085890284,-0.5254208938183437
1,1768896506.1274297,1.7135378520288058,0.1370927490194479,0.0,0.0,0.0,0.4862106197818549,0.8738416522524802,0.0547203807393566,-0.018249763179278875,0.0,0.0,0.0,0.03341618381668984,0.0,0.0,0.0,0.0,1.5888981819152832,0.13425998389720917,1.6214437180086785,0.052694107304920745,-0.5047257925624178
2,1768896506.1640708,1.7158320914384357,0.13552686667781816,0.0,0.0,0.0,0.4804778826806244,0.8770068439041648,0.054872361858306615,-0.018603039793764063,0.0,0.0,0.0,0.029985301659044294,1.748437523841858,1.748437523841858,0.9474126100540161,0.07535437494516373,0.0,0.0,1.6219165784302705,0.052412131229459646,-0.5037174130873597
2,1768896506.6362288,1.735677624811994,0.12725316374912402,0.0,0.0,0.0,0.47938444062684593,0.8776050125682316,0.052985212562479136,-0.018708669309881968,0.0,0.0,0.0,0.026200101107375053,1.7620315551757812,1.598,0.9396905899047852,0.07353086024522781,0.0,0.0,1.6367730575136197,0.04434161751805665,-0.4749754066520431
2,1768896507.034106,1.7514670473435199,0.12039577621080473,0.0,0.0,0.0,0.4765577666770386,0.879143159570609,0.050757600891191884,-0.018586458014229937,0.0,0.0,0.0,0.022126513636767372,1.7814321517944336,1.621,0.9273470044136047,0.07055307924747467,0.0,0.0,1.6479533347701958,0.03886977061179908,-0.4538750036508033
2,1768896507.4003286,1.7599180515372468,0.11325740330509151,0.0,0.0,0.0,0.47258524743606806,0.8812849618062198,0.045396385864093135,-0.018599506277952076,0.0,0.0,0.0,0.017751793061041153,1.7787479162216187,1.621,0.9125174880027771,0.06627696007490158,0.0,0.0,1.6603347625324105,0.032569643655920744,-0.43027674921958187
2,1768896507.6406846,1.7677967093727174,0.11040672051862721,0.0,0.0,0.0,0.47060283257640595,0.8823451558041576,0.044345429892783374,-0.018103506002362005,0.0,0.0,0.0,0.015653521332174854,1.8064738512039185,1.653,0.9420152902603149,0.06601759046316147,0.0,0.0,1.6669052762525238,0.02959040228764076,-0.4175519540172972
1,1768896507.7059388,1.7424463035075168,0.11027189376579408,0.0,0.0,0.0,0.4710925464371307,0.8820837900627014,0.030981500117617883,-0.017815889619524683,0.0,0.0,0.0,0.015653521330717422,0.0,0.0,0.0,0.0,1.6474298238754272,0.1087583675980568,1.668698010847852,0.0288216375429593,-0.4142137254753146
2,1768896508.041822,1.7599967793706937,0.10566037650367703,0.0,0.0,0.0,0.46728799088465406,0.8841051597943446,0.03482628491780062,-0.017309401992073974,0.0,0.0,0.0,0.012210314615483272,1.8160797357559204,1.681,0.9124854803085327,0.06241174042224884,0.0,0.0,1.6790013165050346,0.02433087822781077,-0.3950508394549498
2,1768896508.5749667,1.781274916221477,0.098154146300165,0.0,0.0,0.0,0.46339795007779855,0.8861502919164977,0.03684315168759071,-0.016826290253656468,0.0,0.0,0.0,0.008381809471430982,1.8315619230270386,1.716,0.9022828340530396,0.0575823113322258,0.0,0.0,1.693734518927969,0.01837306023000984,-0.365948033694435
