flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
2,1768897634.679888,1.2574416414256835,0.19853374694957343,0.0,0.0,0.0,0.33464811291605473,0.9423431649466788,0.046471908572135505,-0.023576102648730363,0.0,0.0,0.0,-0.023845735969837988,1.317905306816101,1.317905306816101,0.6919324994087219,0.12113841623067856,0.0,0.0,1.3003389493497586,0.11055209498615748,-0.9789846179075812
2,1768897634.996284,1.2714353060029782,0.18339983518370462,0.0,0.0,0.0,0.3324372171705624,0.9431253875492337,0.04693634650830353,-0.027282821045027494,0.0,0.0,0.0,-0.023370178521611756,1.3225725889205933,1.3225725889205933,0.6853852868080139,0.11967243999242783,0.0,0.0,1.311549797939105,0.09457491948320829,-0.9755328423150335
1,1768897635.2826707,1.2534187941582855,0.15312410680234761,0.0,0.0,0.0,0.3288244546234364,0.9443910620297079,0.030721423818551398,-0.036647803909606924,0.0,0.0,0.0,-0.02337017851649616,0.0,0.0,0.0,0.0,1.2065095901489258,0.10815679281949997,1.3230451661936202,0.07843132364805527,-0.9716987469179681
2,1768897635.436152,1.2662150054305332,0.1463804728222469,0.0,0.0,0.0,0.328462758694758,0.944516922109196,0.03542065374790563,-0.0379062134811447,0.0,0.0,0.0,-0.022977618614786824,1.343738079071045,1.343738079071045,0.6756404042243958,0.09859862923622131,0.0,0.0,1.3257940783906668,0.07450109334791055,-0.9704830226054776
2,1768897635.8907773,1.2861053695769267,0.12289012877949149,0.0,0.0,0.0,0.32092465404864506,0.9471047283293212,0.036538962613826755,-0.03995657998905607,0.0,0.0,0.0,-0.024073965778721514,1.334822654724121,1.334822654724121,0.6365644931793213,0.08174989372491837,0.0,0.0,1.3440676179536903,0.04899873752695494,-0.9451288468912962
2,1768897636.3521585,1.314987362124403,0.10069309046725125,0.0,0.0,0.0,0.32152243043013434,0.94690196257601,0.04270724187829491,-0.04174376645436263,0.0,0.0,0.0,-0.021093308311584357,1.3927072286605835,1.3927072286605835,0.7005199193954468,0.06422796100378036,0.0,0.0,1.3570228311031012,0.03153760162950692,-0.9154583589242627
1,1768897636.4526582,1.3304050080928023,0.11380000453403646,0.0,0.0,0.0,0.3205278252577513,0.9472391003519315,0.04826828354559792,-0.03419217951787195,0.0,0.0,0.0,-0.021093308308057734,0.0,0.0,0.0,0.0,1.348227858543396,0.15143707394599915,1.3600912447123212,0.027567623719173873,-0.9076038339386069
2,1768897636.6585016,1.3450666165422989,0.1032728183398763,0.0,0.0,0.0,0.3238951210605883,0.9460929925504928,0.05044621216518037,-0.03559097005890904,0.0,0.0,0.0,-0.018233401546365685,1.3944387435913086,1.3944387435913086,0.7064367532730103,0.0636485293507576,0.0,0.0,1.3655843185835956,0.020306911073849077,-0.891826080061838
2,1768897637.035194,1.360464541071376,0.0870573133712898,0.0,0.0,0.0,0.314294044014275,0.9493256837867355,0.04858284722002221,-0.036945927307838605,0.0,0.0,0.0,-0.021586364402526405,1.3849443197250366,1.3849443197250366,0.5841270089149475,0.05573549121618271,0.0,0.0,1.377125908779051,0.006010614708457984,-0.8473728407904806
2,1768897637.6616988,1.3802566341493878,0.059887636418774086,0.0,0.0,0.0,0.31846962103517074,0.9479330675093652,0.04319258140541038,-0.03866052655304992,0.0,0.0,0.0,-0.015964419840746095,1.4049705266952515,1.276,0.730689287185669,0.036380283534526825,0.0,0.0,1.3948892450530597,-0.01379745643087904,-0.7595079428144043
2,1768897637.9041963,1.379524532160523,0.04959001166702012,0.0,0.0,0.0,0.32627426080177435,0.94527514869389,0.037943324655970605,-0.03916652769352906,0.0,0.0,0.0,-0.01091276175459336,1.3968932628631592,1.271,0.7480435967445374,0.034380316734313965,0.0,0.0,1.4008920195080918,-0.020116799684282816,-0.7212062310408861
1,1768897638.049553,1.378380422955674,0.05741814627110938,0.0,0.0,0.0,0.32543413993878656,0.9455647098756924,0.03450175951113516,-0.033240032028759005,0.0,0.0,0.0,-0.010912761753891604,0.0,0.0,0.0,0.0,1.3681282997131348,0.08348537981510162,1.4055689638099806,-0.024517141173622692,-0.6871330259978382
2,1768897638.3849814,1.3843761451632384,0.04221827073964109,0.0,0.0,0.0,0.3556864268342791,0.9346053529516418,0.03243799650750808,-0.035619616620870764,0.0,0.0,0.0,0.005954002226347493,1.402384638786316,1.293,0.9960494041442871,0.014051944017410278,0.0,0.0,1.4121678526614527,-0.030514331667372274,-0.6353983783622992
